# FSPS UV calibration generated by native FSPS v4.0.
# FSPS source: /home/czkong/software/fsps
# Native driver: /home/czkong/GC-BH_Model/FSPS/FSPS_MIST_C3KLR; IMF: kroupa; SFH: ssp.
# Spectrum is rest-frame vacuum L_nu per initially formed solar mass; no filter integration is used.
# Wavelength: 1450 Angstrom; native bracket: 1447.734615, 1454.991415 Angstrom.
# Age grid: 99 logarithmically spaced points, min=1.0000000000e-04 Gyr, max=0.7643904854974003 Gyr.
# Metallicity grid: 99 points, uniform in log10(Z/Zsun), range=-2.5 to 0.5.
# Metallicity interpolation: linear in L_nu between native [Fe/H] points; native range=-2.5 to 0.5.
# M_AB = -2.5*log10(L_nu[Lsun/Hz]) - 32.365766193400795.
age_gyr,log10_age_gyr,feh,z_ratio,M1450_AB_per_Msun
1.0000000000e-04,-4.0000000000e+00,-1.1224489796e+00,7.5431200634e-02,-5.2482894260e-01
1.0000000000e-04,-4.0000000000e+00,-1.0918367347e+00,8.0940012161e-02,-5.3297903196e-01
1.0000000000e-04,-4.0000000000e+00,-1.0612244898e+00,8.6851137375e-02,-5.4106839813e-01
1.0000000000e-04,-4.0000000000e+00,-1.0306122449e+00,9.3193957623e-02,-5.4909793927e-01
1.0000000000e-04,-4.0000000000e+00,-1.0000000000e+00,1.0000000000e-01,-5.5706853377e-01
1.0000000000e-04,-4.0000000000e+00,-9.6938775510e-01,1.0730309405e-01,-5.6112579905e-01
1.0000000000e-04,-4.0000000000e+00,-9.3877551020e-01,1.1513953993e-01,-5.6516795924e-01
1.0000000000e-04,-4.0000000000e+00,-9.0816326531e-01,1.2354828883e-01,-5.6919512640e-01
1.0000000000e-04,-4.0000000000e+00,-8.7755102041e-01,1.3257113656e-01,-5.7320741135e-01
1.0000000000e-04,-4.0000000000e+00,-8.4693877551e-01,1.4225293135e-01,-5.7720492367e-01
1.0000000000e-04,-4.0000000000e+00,-8.1632653061e-01,1.5264179672e-01,-5.8118777175e-01
1.0000000000e-04,-4.0000000000e+00,-7.8571428571e-01,1.6378937070e-01,-5.8515606277e-01
1.0000000000e-04,-4.0000000000e+00,-7.5510204082e-01,1.7575106249e-01,-5.8910990276e-01
1.0000000000e-04,-4.0000000000e+00,-7.2448979592e-01,1.8858632788e-01,-5.9533147699e-01
1.0000000000e-04,-4.0000000000e+00,-6.9387755102e-01,2.0235896477e-01,-6.0197085464e-01
1.0000000000e-04,-4.0000000000e+00,-6.6326530612e-01,2.1713743029e-01,-6.0856987852e-01
1.0000000000e-04,-4.0000000000e+00,-6.3265306122e-01,2.3299518105e-01,-6.1512903620e-01
1.0000000000e-04,-4.0000000000e+00,-6.0204081633e-01,2.5001103826e-01,-6.2164880648e-01
1.0000000000e-04,-4.0000000000e+00,-5.7142857143e-01,2.6826957953e-01,-6.2812965957e-01
1.0000000000e-04,-4.0000000000e+00,-5.4081632653e-01,2.8786155924e-01,-6.3457205732e-01
1.0000000000e-04,-4.0000000000e+00,-5.1020408163e-01,3.0888435965e-01,-6.4097645340e-01
1.0000000000e-04,-4.0000000000e+00,-4.7959183673e-01,3.3144247495e-01,-6.4769109392e-01
1.0000000000e-04,-4.0000000000e+00,-4.4897959184e-01,3.5564803062e-01,-6.5453725664e-01
1.0000000000e-04,-4.0000000000e+00,-4.1836734694e-01,3.8162134079e-01,-6.6134052091e-01
1.0000000000e-04,-4.0000000000e+00,-3.8775510204e-01,4.0949150624e-01,-6.6810142098e-01
1.0000000000e-04,-4.0000000000e+00,-3.5714285714e-01,4.3939705608e-01,-6.7482048120e-01
1.0000000000e-04,-4.0000000000e+00,-3.2653061224e-01,4.7148663635e-01,-6.8149821624e-01
1.0000000000e-04,-4.0000000000e+00,-2.9591836735e-01,5.0591974884e-01,-6.8813513132e-01
1.0000000000e-04,-4.0000000000e+00,-2.6530612245e-01,5.4286754393e-01,-6.9473172248e-01
1.0000000000e-04,-4.0000000000e+00,-2.3469387755e-01,5.8251367125e-01,-7.0063023047e-01
1.0000000000e-04,-4.0000000000e+00,-2.0408163265e-01,6.2505519253e-01,-7.0584177135e-01
1.0000000000e-04,-4.0000000000e+00,-1.7346938776e-01,6.7070356112e-01,-7.1102841624e-01
1.0000000000e-04,-4.0000000000e+00,-1.4285714286e-01,7.1968567300e-01,-7.1619040190e-01
1.0000000000e-04,-4.0000000000e+00,-1.1224489796e-01,7.7224499458e-01,-7.2132796167e-01
1.0000000000e-04,-4.0000000000e+00,-8.1632653061e-02,8.2864277285e-01,-7.2644132564e-01
1.0000000000e-04,-4.0000000000e+00,-5.1020408163e-02,8.8915933392e-01,-7.3153072064e-01
1.0000000000e-04,-4.0000000000e+00,-2.0408163265e-02,9.5409547635e-01,-7.3659637033e-01
1.0000000000e-04,-4.0000000000e+00,1.0204081633e-02,1.0237739663e+00,-7.4269352059e-01
1.0000000000e-04,-4.0000000000e+00,4.0816326531e-02,1.0985411420e+00,-7.5085188041e-01
1.0000000000e-04,-4.0000000000e+00,7.1428571429e-02,1.1787686348e+00,-7.5894939420e-01
1.0000000000e-04,-4.0000000000e+00,1.0204081633e-01,1.2648552169e+00,-7.6698696283e-01
1.0000000000e-04,-4.0000000000e+00,1.3265306122e-01,1.3572287830e+00,-7.7496546734e-01
1.0000000000e-04,-4.0000000000e+00,1.6326530612e-01,1.4563484775e+00,-7.8288576944e-01
1.0000000000e-04,-4.0000000000e+00,1.9387755102e-01,1.5627069765e+00,-7.9074871217e-01
1.0000000000e-04,-4.0000000000e+00,2.2448979592e-01,1.6768329368e+00,-7.9855512035e-01
1.0000000000e-04,-4.0000000000e+00,2.5510204082e-01,1.7992936233e+00,-8.0716838816e-01
1.0000000000e-04,-4.0000000000e+00,2.8571428571e-01,1.9306977289e+00,-8.1998288292e-01
1.0000000000e-04,-4.0000000000e+00,3.1632653061e-01,2.0716983999e+00,-8.3264789606e-01
1.0000000000e-04,-4.0000000000e+00,3.4693877551e-01,2.2229964825e+00,-8.4516687482e-01
1.0000000000e-04,-4.0000000000e+00,3.7755102041e-01,2.3853440064e+00,-8.5754314857e-01
1.0000000000e-04,-4.0000000000e+00,4.0816326531e-01,2.5595479227e+00,-8.6977993408e-01
1.0000000000e-04,-4.0000000000e+00,4.3877551020e-01,2.7464741148e+00,-8.8188034058e-01
1.0000000000e-04,-4.0000000000e+00,4.6938775510e-01,2.9470517026e+00,-8.9384737448e-01
1.0000000000e-04,-4.0000000000e+00,5.0000000000e-01,3.1622776602e+00,-9.0568394387e-01
1.0955335095e-04,-3.9603743340e+00,-2.5000000000e+00,3.1622776602e-03,-2.2906809119e-01
1.0955335095e-04,-3.9603743340e+00,-2.4693877551e+00,3.3932217719e-03,-2.3342123226e-01
1.0955335095e-04,-3.9603743340e+00,-2.4387755102e+00,3.6410319493e-03,-2.3775698957e-01
1.0955335095e-04,-3.9603743340e+00,-2.4081632653e+00,3.9069399371e-03,-2.4207550139e-01
1.0955335095e-04,-3.9603743340e+00,-2.3775510204e+00,4.1922674352e-03,-2.4637690437e-01
1.0955335095e-04,-3.9603743340e+00,-2.3469387755e+00,4.4984326690e-03,-2.5066133355e-01
1.0955335095e-04,-3.9603743340e+00,-2.3163265306e+00,4.8269574377e-03,-2.5492892235e-01
1.0955335095e-04,-3.9603743340e+00,-2.2857142857e+00,5.1794746792e-03,-2.5917980264e-01
1.0955335095e-04,-3.9603743340e+00,-2.2551020408e+00,5.5577365865e-03,-2.6341410475e-01
1.0955335095e-04,-3.9603743340e+00,-2.2244897959e+00,5.9636233166e-03,-2.7074880854e-01
1.0955335095e-04,-3.9603743340e+00,-2.1938775510e+00,6.3991523363e-03,-2.7865243233e-01
1.0955335095e-04,-3.9603743340e+00,-2.1632653061e+00,6.8664884500e-03,-2.8649893718e-01
1.0955335095e-04,-3.9603743340e+00,-2.1326530612e+00,7.3679545597e-03,-2.9428914277e-01
1.0955335095e-04,-3.9603743340e+00,-2.1020408163e+00,7.9060432109e-03,-3.0202385124e-01
1.0955335095e-04,-3.9603743340e+00,-2.0714285714e+00,8.4834289824e-03,-3.0970384773e-01
1.0955335095e-04,-3.9603743340e+00,-2.0408163265e+00,9.1029817799e-03,-3.1732990082e-01
1.0955335095e-04,-3.9603743340e+00,-2.0102040816e+00,9.7677811009e-03,-3.2490276300e-01
1.0955335095e-04,-3.9603743340e+00,-1.9795918367e+00,1.0481131342e-02,-3.3174457875e-01
1.0955335095e-04,-3.9603743340e+00,-1.9489795918e+00,1.1246578221e-02,-3.3820621441e-01
1.0955335095e-04,-3.9603743340e+00,-1.9183673469e+00,1.2067926406e-02,-3.4462962177e-01
1.0955335095e-04,-3.9603743340e+00,-1.8877551020e+00,1.2949258422e-02,-3.5101525052e-01
1.0955335095e-04,-3.9603743340e+00,-1.8571428571e+00,1.3894954944e-02,-3.5736354243e-01
1.0955335095e-04,-3.9603743340e+00,-1.8265306122e+00,1.4909716572e-02,-3.6367493159e-01
1.0955335095e-04,-3.9603743340e+00,-1.7959183673e+00,1.5998587196e-02,-3.6994984455e-01
1.0955335095e-04,-3.9603743340e+00,-1.7653061224e+00,1.7166979066e-02,-3.7618870052e-01
1.0955335095e-04,-3.9603743340e+00,-1.7346938776e+00,1.8420699693e-02,-3.8345245125e-01
1.0955335095e-04,-3.9603743340e+00,-1.7040816327e+00,1.9765980717e-02,-3.9172041951e-01
1.0955335095e-04,-3.9603743340e+00,-1.6734693878e+00,2.1209508879e-02,-3.9992590206e-01
1.0955335095e-04,-3.9603743340e+00,-1.6428571429e+00,2.2758459261e-02,-4.0806983631e-01
1.0955335095e-04,-3.9603743340e+00,-1.6122448980e+00,2.4420530945e-02,-4.1615313871e-01
1.0955335095e-04,-3.9603743340e+00,-1.5816326531e+00,2.6203985289e-02,-4.2417670541e-01
1.0955335095e-04,-3.9603743340e+00,-1.5510204082e+00,2.8117686980e-02,-4.3214141283e-01
1.0955335095e-04,-3.9603743340e+00,-1.5204081633e+00,3.0171148105e-02,-4.4004811825e-01
1.0955335095e-04,-3.9603743340e+00,-1.4897959184e+00,3.2374575428e-02,-4.4720854450e-01
1.0955335095e-04,-3.9603743340e+00,-1.4591836735e+00,3.4738921121e-02,-4.5295152642e-01
1.0955335095e-04,-3.9603743340e+00,-1.4285714286e+00,3.7275937203e-02,-4.5866429070e-01
1.0955335095e-04,-3.9603743340e+00,-1.3979591837e+00,3.9998233956e-02,-4.6434715368e-01
1.0955335095e-04,-3.9603743340e+00,-1.3673469388e+00,4.2919342601e-02,-4.7000042674e-01
1.0955335095e-04,-3.9603743340e+00,-1.3367346939e+00,4.6053782558e-02,-4.7562441642e-01
1.0955335095e-04,-3.9603743340e+00,-1.3061224490e+00,4.9417133613e-02,-4.8121942453e-01
1.0955335095e-04,-3.9603743340e+00,-1.2755102041e+00,5.3026113359e-02,-4.8678574824e-01
1.0955335095e-04,-3.9603743340e+00,-1.2448979592e+00,5.6898660290e-02,-4.9282357882e-01
1.0955335095e-04,-3.9603743340e+00,-1.2142857143e+00,6.1054022966e-02,-5.0131031487e-01
1.0955335095e-04,-3.9603743340e+00,-1.1836734694e+00,6.5512855686e-02,-5.0973122791e-01
1.0955335095e-04,-3.9603743340e+00,-1.1530612245e+00,7.0297321153e-02,-5.1808733113e-01
1.0955335095e-04,-3.9603743340e+00,-1.1224489796e+00,7.5431200634e-02,-5.2637961450e-01
1.0955335095e-04,-3.9603743340e+00,-1.0918367347e+00,8.0940012161e-02,-5.3460904550e-01
1.0955335095e-04,-3.9603743340e+00,-1.0612244898e+00,8.6851137375e-02,-5.4277656975e-01
1.0955335095e-04,-3.9603743340e+00,-1.0306122449e+00,9.3193957623e-02,-5.5088311170e-01
1.0955335095e-04,-3.9603743340e+00,-1.0000000000e+00,1.0000000000e-01,-5.5892957525e-01
1.0955335095e-04,-3.9603743340e+00,-9.6938775510e-01,1.0730309405e-01,-5.6300283767e-01
1.0955335095e-04,-3.9603743340e+00,-9.3877551020e-01,1.1513953993e-01,-5.6706087587e-01
1.0955335095e-04,-3.9603743340e+00,-9.0816326531e-01,1.2354828883e-01,-5.7110380325e-01
1.0955335095e-04,-3.9603743340e+00,-8.7755102041e-01,1.3257113656e-01,-5.7513173191e-01
1.0955335095e-04,-3.9603743340e+00,-8.4693877551e-01,1.4225293135e-01,-5.7914477275e-01
1.0955335095e-04,-3.9603743340e+00,-8.1632653061e-01,1.5264179672e-01,-5.8314303540e-01
1.0955335095e-04,-3.9603743340e+00,-7.8571428571e-01,1.6378937070e-01,-5.8712662830e-01
1.0955335095e-04,-3.9603743340e+00,-7.5510204082e-01,1.7575106249e-01,-5.9109565873e-01
1.0955335095e-04,-3.9603743340e+00,-7.2448979592e-01,1.8858632788e-01,-5.9737398228e-01
1.0955335095e-04,-3.9603743340e+00,-6.9387755102e-01,2.0235896477e-01,-6.0407770310e-01
1.0955335095e-04,-3.9603743340e+00,-6.6326530612e-01,2.1713743029e-01,-6.1074028663e-01
1.0955335095e-04,-3.9603743340e+00,-6.3265306122e-01,2.3299518105e-01,-6.1736223467e-01
1.0955335095e-04,-3.9603743340e+00,-6.0204081633e-01,2.5001103826e-01,-6.2394403990e-01
1.0955335095e-04,-3.9603743340e+00,-5.7142857143e-01,2.6826957953e-01,-6.3048618608e-01
1.0955335095e-04,-3.9603743340e+00,-5.4081632653e-01,2.8786155924e-01,-6.3698914829e-01
1.0955335095e-04,-3.9603743340e+00,-5.1020408163e-01,3.0888435965e-01,-6.4345339312e-01
1.0955335095e-04,-3.9603743340e+00,-4.7959183673e-01,3.3144247495e-01,-6.5016833111e-01
1.0955335095e-04,-3.9603743340e+00,-4.4897959184e-01,3.5564803062e-01,-6.5698555667e-01
1.0955335095e-04,-3.9603743340e+00,-4.1836734694e-01,3.8162134079e-01,-6.6376024452e-01
1.0955335095e-04,-3.9603743340e+00,-3.8775510204e-01,4.0949150624e-01,-6.7049292222e-01
1.0955335095e-04,-3.9603743340e+00,-3.5714285714e-01,4.3939705608e-01,-6.7718410758e-01
1.0955335095e-04,-3.9603743340e+00,-3.2653061224e-01,4.7148663635e-01,-6.8383430889e-01
1.0955335095e-04,-3.9603743340e+00,-2.9591836735e-01,5.0591974884e-01,-6.9044402516e-01
1.0955335095e-04,-3.9603743340e+00,-2.6530612245e-01,5.4286754393e-01,-6.9701374632e-01
1.0955335095e-04,-3.9603743340e+00,-2.3469387755e-01,5.8251367125e-01,-7.0278192699e-01
1.0955335095e-04,-3.9603743340e+00,-2.0408163265e-01,6.2505519253e-01,-7.0776108389e-01
1.0955335095e-04,-3.9603743340e+00,-1.7346938776e-01,6.7070356112e-01,-7.1271751071e-01
1.0955335095e-04,-3.9603743340e+00,-1.4285714286e-01,7.1968567300e-01,-7.1765141404e-01
1.0955335095e-04,-3.9603743340e+00,-1.1224489796e-01,7.7224499458e-01,-7.2256299765e-01
1.0955335095e-04,-3.9603743340e+00,-8.1632653061e-02,8.2864277285e-01,-7.2745246258e-01
1.0955335095e-04,-3.9603743340e+00,-5.1020408163e-02,8.8915933392e-01,-7.3232000715e-01
1.0955335095e-04,-3.9603743340e+00,-2.0408163265e-02,9.5409547635e-01,-7.3716582702e-01
1.0955335095e-04,-3.9603743340e+00,1.0204081633e-02,1.0237739663e+00,-7.4308358089e-01
1.0955335095e-04,-3.9603743340e+00,4.0816326531e-02,1.0985411420e+00,-7.5114109465e-01
1.0955335095e-04,-3.9603743340e+00,7.1428571429e-02,1.1787686348e+00,-7.5913925187e-01
1.0955335095e-04,-3.9603743340e+00,1.0204081633e-01,1.2648552169e+00,-7.6707892066e-01
1.0955335095e-04,-3.9603743340e+00,1.3265306122e-01,1.3572287830e+00,-7.7496095023e-01
1.0955335095e-04,-3.9603743340e+00,1.6326530612e-01,1.4563484775e+00,-7.8278617144e-01
1.0955335095e-04,-3.9603743340e+00,1.9387755102e-01,1.5627069765e+00,-7.9055539731e-01
1.0955335095e-04,-3.9603743340e+00,2.2448979592e-01,1.6768329368e+00,-7.9826942352e-01
1.0955335095e-04,-3.9603743340e+00,2.5510204082e-01,1.7992936233e+00,-8.0681835001e-01
1.0955335095e-04,-3.9603743340e+00,2.8571428571e-01,1.9306977289e+00,-8.1970175216e-01
1.0955335095e-04,-3.9603743340e+00,3.1632653061e-01,2.0716983999e+00,-8.3243407022e-01
1.0955335095e-04,-3.9603743340e+00,3.4693877551e-01,2.2229964825e+00,-8.4501880668e-01
1.0955335095e-04,-3.9603743340e+00,3.7755102041e-01,2.3853440064e+00,-8.5745934365e-01
1.0955335095e-04,-3.9603743340e+00,4.0816326531e-01,2.5595479227e+00,-8.6975894828e-01
1.0955335095e-04,-3.9603743340e+00,4.3877551020e-01,2.7464741148e+00,-8.8192077793e-01
1.0955335095e-04,-3.9603743340e+00,4.6938775510e-01,2.9470517026e+00,-8.9394788504e-01
1.0955335095e-04,-3.9603743340e+00,5.0000000000e-01,3.1622776602e+00,-9.0584322172e-01
1.2001936705e-04,-3.9207486679e+00,-2.5000000000e+00,3.1622776602e-03,-2.2790131312e-01
1.2001936705e-04,-3.9207486679e+00,-2.4693877551e+00,3.3932217719e-03,-2.3360598916e-01
1.2001936705e-04,-3.9207486679e+00,-2.4387755102e+00,3.6410319493e-03,-2.3928084829e-01
1.2001936705e-04,-3.9207486679e+00,-2.4081632653e+00,3.9069399371e-03,-2.4492620056e-01
1.2001936705e-04,-3.9207486679e+00,-2.3775510204e+00,4.1922674352e-03,-2.5054235126e-01
1.2001936705e-04,-3.9207486679e+00,-2.3469387755e+00,4.4984326690e-03,-2.5612960091e-01
1.2001936705e-04,-3.9207486679e+00,-2.3163265306e+00,4.8269574377e-03,-2.6168824545e-01
1.2001936705e-04,-3.9207486679e+00,-2.2857142857e+00,5.1794746792e-03,-2.6721857629e-01
1.2001936705e-04,-3.9207486679e+00,-2.2551020408e+00,5.5577365865e-03,-2.7272088041e-01
1.2001936705e-04,-3.9207486679e+00,-2.2244897959e+00,5.9636233166e-03,-2.7923418777e-01
1.2001936705e-04,-3.9207486679e+00,-2.1938775510e+00,6.3991523363e-03,-2.8591505076e-01
1.2001936705e-04,-3.9207486679e+00,-2.1632653061e+00,6.8664884500e-03,-2.9255505566e-01
1.2001936705e-04,-3.9207486679e+00,-2.1326530612e+00,7.3679545597e-03,-2.9915469919e-01
1.2001936705e-04,-3.9207486679e+00,-2.1020408163e+00,7.9060432109e-03,-3.0571446906e-01
1.2001936705e-04,-3.9207486679e+00,-2.0714285714e+00,8.4834289824e-03,-3.1223484419e-01
1.2001936705e-04,-3.9207486679e+00,-2.0408163265e+00,9.1029817799e-03,-3.1871629494e-01
1.2001936705e-04,-3.9207486679e+00,-2.0102040816e+00,9.7677811009e-03,-3.2515928328e-01
1.2001936705e-04,-3.9207486679e+00,-1.9795918367e+00,1.0481131342e-02,-3.3165679454e-01
1.2001936705e-04,-3.9207486679e+00,-1.9489795918e+00,1.1246578221e-02,-3.3816164154e-01
1.2001936705e-04,-3.9207486679e+00,-1.9183673469e+00,1.2067926406e-02,-3.4462774878e-01
1.2001936705e-04,-3.9207486679e+00,-1.8877551020e+00,1.2949258422e-02,-3.5105557495e-01
1.2001936705e-04,-3.9207486679e+00,-1.8571428571e+00,1.3894954944e-02,-3.5744557066e-01
1.2001936705e-04,-3.9207486679e+00,-1.8265306122e+00,1.4909716572e-02,-3.6379817861e-01
1.2001936705e-04,-3.9207486679e+00,-1.7959183673e+00,1.5998587196e-02,-3.7011383375e-01
1.2001936705e-04,-3.9207486679e+00,-1.7653061224e+00,1.7166979066e-02,-3.7639296351e-01
1.2001936705e-04,-3.9207486679e+00,-1.7346938776e+00,1.8420699693e-02,-3.8370514144e-01
1.2001936705e-04,-3.9207486679e+00,-1.7040816327e+00,1.9765980717e-02,-3.9202938658e-01
1.2001936705e-04,-3.9207486679e+00,-1.6734693878e+00,2.1209508879e-02,-4.0029029574e-01
1.2001936705e-04,-3.9207486679e+00,-1.6428571429e+00,2.2758459261e-02,-4.0848882545e-01
1.2001936705e-04,-3.9207486679e+00,-1.6122448980e+00,2.4420530945e-02,-4.1662591072e-01
1.2001936705e-04,-3.9207486679e+00,-1.5816326531e+00,2.6203985289e-02,-4.2470246570e-01
1.2001936705e-04,-3.9207486679e+00,-1.5510204082e+00,2.8117686980e-02,-4.3271938430e-01
1.2001936705e-04,-3.9207486679e+00,-1.5204081633e+00,3.0171148105e-02,-4.4067754076e-01
1.2001936705e-04,-3.9207486679e+00,-1.4897959184e+00,3.2374575428e-02,-4.4788499299e-01
1.2001936705e-04,-3.9207486679e+00,-1.4591836735e+00,3.4738921121e-02,-4.5366711494e-01
1.2001936705e-04,-3.9207486679e+00,-1.4285714286e+00,3.7275937203e-02,-4.5941860706e-01
1.2001936705e-04,-3.9207486679e+00,-1.3979591837e+00,3.9998233956e-02,-4.6513979217e-01
